,city,category,sale.dollars,sale.volume,high.school,bachelor,unemployment,income,Average Income,population,Sale Per Person,pop.white,pop.black,pop.indian,pop.asian,pop.hawai,pop.other,pop.multi,income_per_capita,prop_white,prop_black
1051,Marcus,Tequila,351,24,90.8,23,2.6,31722,27.68062827,1146,0.306282723,1100,0,5,0,0,0,41,27.68062827,95.98603839,0
1052,Marcus,Schnapps,1709,150,90.8,23,2.6,31722,27.68062827,1146,1.491273997,1100,0,5,0,0,0,41,27.68062827,95.98603839,0
1053,Marcus,Amaretto,114,15,90.8,23,2.6,31722,27.68062827,1146,0.09947644,1100,0,5,0,0,0,41,27.68062827,95.98603839,0
1054,Bellevue,Misc,21995,1287,87.2,18.2,2.5,32158,14.66393069,2193,10.02963976,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1055,Bellevue,Tequila,10836,666,87.2,18.2,2.5,32158,14.66393069,2193,4.941176471,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1056,Bellevue,Whisky,104390,6459,87.2,18.2,2.5,32158,14.66393069,2193,47.60145919,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1057,Bellevue,Gin,4374,299,87.2,18.2,2.5,32158,14.66393069,2193,1.994528044,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1058,Bellevue,Vodka,47456,4525,87.2,18.2,2.5,32158,14.66393069,2193,21.63976288,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1059,Bellevue,Rum,59032,3737,87.2,18.2,2.5,32158,14.66393069,2193,26.91837665,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1060,Bellevue,Brandy,4629,386,87.2,18.2,2.5,32158,14.66393069,2193,2.110807114,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1061,Bellevue,Amaretto,1078,147,87.2,18.2,2.5,32158,14.66393069,2193,0.491564067,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1062,Bellevue,Schnapps,21121,1554,87.2,18.2,2.5,32158,14.66393069,2193,9.631098951,2183,0,0,3,0,0,7,14.66393069,99.54400365,0
1063,Rockwell City,Whisky,33341,2837,91.3,13,1.6,16436,7.430379747,2212,15.07278481,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1064,Rockwell City,Gin,1242,127,91.3,13,1.6,16436,7.430379747,2212,0.561482821,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1065,Rockwell City,Vodka,18229,2049,91.3,13,1.6,16436,7.430379747,2212,8.240958409,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1066,Rockwell City,Misc,5343,399,91.3,13,1.6,16436,7.430379747,2212,2.415461121,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1067,Rockwell City,Rum,11946,986,91.3,13,1.6,16436,7.430379747,2212,5.400542495,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1068,Rockwell City,Brandy,2121,190,91.3,13,1.6,16436,7.430379747,2212,0.958860759,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1069,Rockwell City,Tequila,2787,197,91.3,13,1.6,16436,7.430379747,2212,1.25994575,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1070,Rockwell City,Schnapps,2762,274,91.3,13,1.6,16436,7.430379747,2212,1.248643761,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1071,Rockwell City,Amaretto,419,62,91.3,13,1.6,16436,7.430379747,2212,0.189421338,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1072,Rockwell City,Distilled Spirits,370,36,91.3,13,1.6,16436,7.430379747,2212,0.167269439,2031,103,19,9,0,7,43,7.430379747,91.81735986,4.65641953
1073,Monticello,Misc,41519,2966,92.4,12.8,3.2,31788,8.345497506,3809,10.90023628,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1074,Monticello,Whisky,197416,16482,92.4,12.8,3.2,31788,8.345497506,3809,51.82882646,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1075,Monticello,Brandy,11935,1120,92.4,12.8,3.2,31788,8.345497506,3809,3.133368338,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1076,Monticello,Rum,72575,5153,92.4,12.8,3.2,31788,8.345497506,3809,19.05355736,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1077,Monticello,Tequila,13918,1091,92.4,12.8,3.2,31788,8.345497506,3809,3.653977422,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1078,Monticello,Distilled Spirits,1515,70,92.4,12.8,3.2,31788,8.345497506,3809,0.39774219,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1079,Monticello,Gin,6119,523,92.4,12.8,3.2,31788,8.345497506,3809,1.606458388,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1080,Monticello,Vodka,87179,9235,92.4,12.8,3.2,31788,8.345497506,3809,22.88763455,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1081,Monticello,Amaretto,1780,219,92.4,12.8,3.2,31788,8.345497506,3809,0.467314256,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1082,Monticello,Schnapps,30625,2658,92.4,12.8,3.2,31788,8.345497506,3809,8.040168023,3805,1,0,0,0,0,3,8.345497506,99.89498556,0.02625361
1083,Primghar,Whisky,37348,2531,89.7,17.6,2.5,34946,35.91572456,973,38.38437821,858,10,0,7,0,93,5,35.91572456,88.18088386,1.027749229
1084,Primghar,Gin,626,52,89.7,17.6,2.5,34946,35.91572456,973,0.643371017,858,10,0,7,0,93,5,35.91572456,88.18088386,1.027749229
1085,Primghar,Vodka,16194,1562,89.7,17.6,2.5,34946,35.91572456,973,16.64337102,858,10,0,7,0,93,5,35.91572456,88.18088386,1.027749229
1086,Primghar,Rum,18208,1244,89.7,17.6,2.5,34946,35.91572456,973,18.71325797,858,10,0,7,0,93,5,35.91572456,88.18088386,1.027749229
1087,Primghar,Brandy,1897,188,89.7,17.6,2.5,34946,35.91572456,973,1.949640288,858,10,0,7,0,93,5,35.91572456,88.18088386,1.027749229
1088,Primghar,Misc,6050,324,89.7,17.6,2.5,34946,35.91572456,973,6.217882837,858,10,0,7,0,93,5,35.91572456,88.18088386,1.027749229
1089,Primghar,Schnapps,8196,663,89.7,17.6,2.5,34946,35.91572456,973,8.423432682,858,10,0,7,0,93,5,35.91572456,88.18088386,1.027749229
1090,Osage,Misc,21614,1504,95.3,18.3,3.7,28225,7.773340677,3631,5.952630129,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1091,Osage,Whisky,88834,6530,95.3,18.3,3.7,28225,7.773340677,3631,24.46543652,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1092,Osage,Gin,3692,355,95.3,18.3,3.7,28225,7.773340677,3631,1.01679978,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1093,Osage,Vodka,52542,5802,95.3,18.3,3.7,28225,7.773340677,3631,14.47039383,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1094,Osage,Rum,37388,2903,95.3,18.3,3.7,28225,7.773340677,3631,10.29688791,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1095,Osage,Brandy,6661,622,95.3,18.3,3.7,28225,7.773340677,3631,1.834480859,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1096,Osage,Tequila,13670,924,95.3,18.3,3.7,28225,7.773340677,3631,3.764803085,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1097,Osage,Amaretto,1187,169,95.3,18.3,3.7,28225,7.773340677,3631,0.326907188,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1098,Osage,Schnapps,17359,1428,95.3,18.3,3.7,28225,7.773340677,3631,4.780776646,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1099,Osage,Distilled Spirits,795,39,95.3,18.3,3.7,28225,7.773340677,3631,0.218947948,3534,5,26,0,0,6,60,7.773340677,97.32855963,0.137703112
1100,Alta Vista,Whisky,1595,132,92,8,1.3,30927,102.7475083,301,5.299003322,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1101,Alta Vista,Gin,5,1,92,8,1.3,30927,102.7475083,301,0.016611296,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1102,Alta Vista,Vodka,806,96,92,8,1.3,30927,102.7475083,301,2.677740864,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1103,Alta Vista,Rum,1152,71,92,8,1.3,30927,102.7475083,301,3.827242525,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1104,Alta Vista,Brandy,715,72,92,8,1.3,30927,102.7475083,301,2.375415282,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1105,Alta Vista,Misc,611,26,92,8,1.3,30927,102.7475083,301,2.029900332,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1106,Alta Vista,Schnapps,749,53,92,8,1.3,30927,102.7475083,301,2.488372093,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1107,Alta Vista,Amaretto,2,0,92,8,1.3,30927,102.7475083,301,0.006644518,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1108,Alta Vista,Tequila,60,3,92,8,1.3,30927,102.7475083,301,0.199335548,296,0,0,2,0,0,3,102.7475083,98.33887043,0
1109,Eagle Grove,Misc,18394,1020,86.8,15.7,9.3,26862,7.74567474,3468,5.303921569,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1110,Eagle Grove,Tequila,11766,660,86.8,15.7,9.3,26862,7.74567474,3468,3.392733564,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1111,Eagle Grove,Whisky,117065,9435,86.8,15.7,9.3,26862,7.74567474,3468,33.75576701,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1112,Eagle Grove,Gin,4549,407,86.8,15.7,9.3,26862,7.74567474,3468,1.311707036,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1113,Eagle Grove,Vodka,52418,5315,86.8,15.7,9.3,26862,7.74567474,3468,15.11476355,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1114,Eagle Grove,Rum,31046,2277,86.8,15.7,9.3,26862,7.74567474,3468,8.952133795,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1115,Eagle Grove,Brandy,4119,314,86.8,15.7,9.3,26862,7.74567474,3468,1.187716263,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1116,Eagle Grove,Amaretto,644,66,86.8,15.7,9.3,26862,7.74567474,3468,0.185697809,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1117,Eagle Grove,Schnapps,8813,659,86.8,15.7,9.3,26862,7.74567474,3468,2.541234141,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1118,Eagle Grove,Distilled Spirits,390,18,86.8,15.7,9.3,26862,7.74567474,3468,0.112456747,3350,11,24,0,0,36,47,7.74567474,96.59746251,0.317185698
1128,Kingsley,Whisky,26934,1783,95.4,20.8,3.7,34118,23.75905292,1436,18.75626741,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1129,Kingsley,Gin,508,50,95.4,20.8,3.7,34118,23.75905292,1436,0.353760446,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1130,Kingsley,Vodka,12768,1476,95.4,20.8,3.7,34118,23.75905292,1436,8.891364903,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1131,Kingsley,Rum,8063,590,95.4,20.8,3.7,34118,23.75905292,1436,5.614902507,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1132,Kingsley,Brandy,4600,435,95.4,20.8,3.7,34118,23.75905292,1436,3.203342618,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1133,Kingsley,Misc,4163,288,95.4,20.8,3.7,34118,23.75905292,1436,2.89902507,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1134,Kingsley,Tequila,2284,154,95.4,20.8,3.7,34118,23.75905292,1436,1.590529248,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1135,Kingsley,Schnapps,5504,446,95.4,20.8,3.7,34118,23.75905292,1436,3.832869081,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1136,Kingsley,Amaretto,137,18,95.4,20.8,3.7,34118,23.75905292,1436,0.0954039,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1137,Kingsley,Distilled Spirits,194,9,95.4,20.8,3.7,34118,23.75905292,1436,0.135097493,1411,9,0,0,0,0,16,23.75905292,98.25905292,0.626740947
1138,Tripoli,Whisky,76476,6521,87.3,12.1,2.1,30732,23.35258359,1316,58.11246201,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1139,Tripoli,Gin,2281,183,87.3,12.1,2.1,30732,23.35258359,1316,1.733282675,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1140,Tripoli,Vodka,22266,2613,87.3,12.1,2.1,30732,23.35258359,1316,16.91945289,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1141,Tripoli,Misc,12134,669,87.3,12.1,2.1,30732,23.35258359,1316,9.220364742,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1142,Tripoli,Rum,44247,3092,87.3,12.1,2.1,30732,23.35258359,1316,33.62234043,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1143,Tripoli,Brandy,5824,578,87.3,12.1,2.1,30732,23.35258359,1316,4.425531915,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1144,Tripoli,Tequila,5133,264,87.3,12.1,2.1,30732,23.35258359,1316,3.900455927,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1145,Tripoli,Schnapps,16980,1500,87.3,12.1,2.1,30732,23.35258359,1316,12.90273556,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1146,Tripoli,Distilled Spirits,655,40,87.3,12.1,2.1,30732,23.35258359,1316,0.497720365,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1147,Tripoli,Amaretto,469,52,87.3,12.1,2.1,30732,23.35258359,1316,0.356382979,1270,0,0,0,39,0,7,23.35258359,96.50455927,0
1148,West Burlington,Misc,63798,3476,90.9,13.5,4.5,20331,6.827065144,2978,21.42310275,2733,83,0,37,0,0,125,6.827065144,91.77300201,2.78710544
1149,West Burlington,Tequila,43079,2934,90.9,13.5,4.5,20331,6.827065144,2978,14.46574882,2733,83,0,37,0,0,125,6.827065144,91.77300201,2.78710544
1150,West Burlington,Vodka,199370,17485,90.9,13.5,4.5,20331,6.827065144,2978,66.94761585,2733,83,0,37,0,0,125,6.827065144,91.77300201,2.78710544
1151,West Burlington,Whisky,227260,14334,90.9,13.5,4.5,20331,6.827065144,2978,76.31296172,2733,83,0,37,0,0,125,6.827065144,91.77300201,2.78710544
1152,West Burlington,Rum,104500,7507,90.9,13.5,4.5,20331,6.827065144,2978,35.09066488,2733,83,0,37,0,0,125,6.827065144,91.77300201,2.78710544
1153,West Burlington,Brandy,54893,2192,90.9,13.5,4.5,20331,6.827065144,2978,18.43284083,2733,83,0,37,0,0,125,6.827065144,91.77300201,2.78710544
1154,West Burlington,Amaretto,3062,252,90.9,13.5,4.5,20331,6.827065144,2978,1.02820685,2733,83,0,37,0,0,125,6.827065144,91.77300201,2.78710544
